Title Searched,Year Searched,Director Searched,Publication,Score,Critic,Snippet,Date Written
DAVID LYNCH: THE ART LIFE,2016,"Jon Nguyen, Rick Barnes",The Globe and Mail (Toronto),75,Barry Hertz,"Unlike Brian De Palma, Lynch is not a natural conversationalist, so the result is a stiched-together narrative that is as curious and occasionally frustrating as the man himself.","Apr 6, 2017"
DAVID LYNCH: THE ART LIFE,2016,"Jon Nguyen, Rick Barnes",San Francisco Chronicle,75,Walter Addiego,"For some viewers, it will be more than they want to know, but for Lynch’s many partisans, it’s required watching.","Apr 27, 2017"
DAVID LYNCH: THE ART LIFE,2016,"Jon Nguyen, Rick Barnes",Screen Daily,70,Fionnuala Halligan,"Jon Nguyen’s carefully-calibrated ode to Lynch is in itself Lynchian, an essential picture for the director’s legion of fans.","Mar 27, 2017"
DAVID LYNCH: THE ART LIFE,2016,"Jon Nguyen, Rick Barnes",Variety,70,Guy Lodge,"Nominally focused on the celebrated filmmaker’s lesser-known dabblings in fine art, The Art Life emerges as a more expansive study of Lynch’s creative impulses and preoccupations, as he relates first-hand the formative experiences that spurred and shaped a most unusual imagination.","Mar 27, 2017"
DAVID LYNCH: THE ART LIFE,2016,"Jon Nguyen, Rick Barnes",The New York Times,70,Ben Kenigsberg,"Mostly, the documentary is a fond portrait of how one man nurtured his artistic temperament and risked being misunderstood — sometimes by his own family.","Mar 30, 2017"
DAVID LYNCH: THE ART LIFE,2016,"Jon Nguyen, Rick Barnes",Los Angeles Times,70,Gary Goldstein,"Lynch devotees should dig this respectful, offbeat portrait.","Apr 14, 2017"
DAVID LYNCH: THE ART LIFE,2016,"Jon Nguyen, Rick Barnes",Total Film,60,James Mottram,"An intriguing insight into Lynch’s genius, intimately crafted and leaving you wanting more.","Jul 13, 2017"
SUNSET BOULEVARD,1950,Billy Wilder,TV Guide Magazine,100,Staff (Not Credited),"No other motion picture about Hollywood comes near Billy Wilder's searing, uncompromising and utterly fascinating portrait of the film community.",
SUNSET BOULEVARD,1950,Billy Wilder,BBC,100,Adrian Hennigan,The finest movie ever made about the narcissistic hellhole that is Hollywood.,
SUNSET BOULEVARD,1950,Billy Wilder,Chicago Sun-Times,100,Roger Ebert,"Sunset Boulevard remains the best drama ever made about the movies because it sees through the illusions, even if Norma doesn't.",
SUNSET BOULEVARD,1950,Billy Wilder,ReelViews,100,James Berardinelli,Sunset Blvd. represents the center stone in Billy Wilder's glittering cinematic tiara.,
SUNSET BOULEVARD,1950,Billy Wilder,Empire,100,Colin Kennedy,"Subtle, savage and insightful but with such a big heart it is as moving as it is informative about the value of making art that moves.",
SUNSET BOULEVARD,1950,Billy Wilder,The Telegraph,100,Marc Lee,"Sunset Boulevard, one of the greatest movies about the movies, may be a fiction, but rarely is fiction shot through so glitteringly with real life.",
SUNSET BOULEVARD,1950,Billy Wilder,The Guardian,100,Peter Bradshaw,This is an unmissable commentary on Hollywood's rejection of its silent past: a kind of Sobbin' in the Rain.,
SUNSET BOULEVARD,1950,Billy Wilder,The A.V. Club,100,Noel Murray,"Although Billy Wilder's 1950 Hollywood noir Sunset Boulevard gets less attention as a travelogue, it's both an examination of the dark psychological landscape of out-of-fashion show-business types (as underlined by the title) and an actual trip through its physical environment.",
SUNSET BOULEVARD,1950,Billy Wilder,The Playlist,100,Oliver Lyttelton,"The icicle-sharp, endlessly quotable script is one of the greatest ever written, and the film remains relentlessly entertaining. If it’s not the director’s finest, it’s a testament to how much competition there is for that position.",
SUNSET BOULEVARD,1950,Billy Wilder,The New York Times,100,Staff (Not Credited),"Sunset Boulevard is that rare blend of pungent writing, expert acting, masterly direction and unobtrusively artistic photography which quickly casts a spell over an audience and holds it enthralled to a shattering climax.",
SUNSET BOULEVARD,1950,Billy Wilder,Entertainment Weekly,100,Chris Nashawaty,There's a long tradition of filmmakers poking fun at the movie business. But no one bit the hand that fed him more viciously or with sharper fangs than Billy Wilder in Sunset Boulevard.,
SUNSET BOULEVARD,1950,Billy Wilder,Boston Globe,100,Marjory Adams,"Smashing drama of the old-fashioned kind, plus elegant perceptive characterization of the modern school, combined to make Sunset Boulevard one of the greatest films of the decade. [22 Sep 1950, p.12]",
SUNSET BOULEVARD,1950,Billy Wilder,Baltimore Sun,100,Donald Kirkley,"It is a striking, ironical tribute to the vanishing glory of the silent screen, and a lively reflection of present-day conditions in Hollywood. [15 Sep 1950, p.14]",
SUNSET BOULEVARD,1950,Billy Wilder,Chicago Tribune,100,Michael Wilmington,"Sunset Blvd. remains one of the best, truest, funniest, saddest and scariest of all movies about Hollywood. [09 Jun 2006, p.C8]",
SUNSET BOULEVARD,1950,Billy Wilder,LarsenOnFilm,100,Josh Larsen,"No film since Sunset Boulevard has better captured the spotlight’s cruel, heartless glare.",
SUNSET BOULEVARD,1950,Billy Wilder,New York Daily News,100,Kate Cameron,"It is a realistic drama, conceived and written into a brilliant and provocative screen play. [11 Aug 1950, p.52]",
SUNSET BOULEVARD,1950,Billy Wilder,Portland Oregonian,100,Staff (Not Credited),"Director Billy Wilder's 1950 classic, after all, could serve as a capsule history of American movies: a flip book of the many styles and epochs of the medium as well as an anatomy of the vices, jealousies, vanities, egocentrisms and pettinesses that have long characterized our great national popular art and the people who make it. [02 Jun 2000]",
SUNSET BOULEVARD,1950,Billy Wilder,The Observer (UK),100,Philip French,"Still the best, most penetrating picture about Hollywood, its surface charm, its underlying cruelty, its lack of interest in its own history, its ruthless disregard for failure. The casting is perfect. [16 Mar 2003, p.7]",
SUNSET BOULEVARD,1950,Billy Wilder,Total Film,100,Staff (Not Credited),"In its precision, perversity and stinging wit, Sunset Boulevard still has mighty sharp teeth.",
SUNSET BOULEVARD,1950,Billy Wilder,Variety,90,Staff (Not Credited),"Performances by the entire cast, and particularly William Holden and Gloria Swanson, are exceptionally fine.",
SUNSET BOULEVARD,1950,Billy Wilder,Time,90,Staff (Not Credited),The picture is more than a brilliant exercise in moviemaking techniques; it is also a blistering commentary on Hollywood manners & morals.,
SUNSET BOULEVARD,1950,Billy Wilder,Austin Chronicle,89,Marjorie Baumgarten,"Billy Wilder’s cynical edge is finely honed in this darkly amusing satire, which won three Academy Awards. It’s a film that is perennially ready for its close-up.",
SUNSET BOULEVARD,1950,Billy Wilder,San Francisco Examiner,88,Hortense Morton,"Sunset Boulevard is noteworthy because of its fine sensitivity of things cinema. [24 Aug 1950, p.25]",
SUNSET BOULEVARD,1950,Billy Wilder,Slant Magazine,88,Chris Cabin,"Sunset Boulevard posits that the business and process of making films can often turn writers and directors into soulless scavengers of narrative detritus, performers into howling husks of wasted talent.",
SUNSET BOULEVARD,1950,Billy Wilder,Village Voice,80,Michael Atkinson,"What's not recognized enough is the indelible, self-sickened performance of William Holden as Desmond's boy-toy/hired hack.",
SUNSET BOULEVARD,1950,Billy Wilder,Time Out,80,Geoff Andrew,"It's all deliriously dark and nightmarish, its only shortcoming being its cynical lack of faith in humanity: only von Stroheim, superb as Swanson's devotedly watchful butler Max, manages to make us feel the tragedy on view.",
SUNSET BOULEVARD,1950,Billy Wilder,Chicago Reader,80,Don Druker,A tour de force for Swanson and one of Wilder’s better efforts.,
SUNSET BOULEVARD,1950,Billy Wilder,Los Angeles Times,80,Mark Chalon Smith,"Sunset Blvd., directed by Billy Wilder, is an attack on Hollywood, especially its image-making fickleness and casual exploitation of all things shimmery. [20 Apr 1995, p.14]",
SUNSET BOULEVARD,1950,Billy Wilder,Miami Herald,75,George Bourke,"Sunset Boulevard is one of those films which serve as milestones in the progress of the motion picture toward its goal of an entertainment art. [08 Sep 1950, p.22]",
SUNSET BOULEVARD,1950,Billy Wilder,Philadelphia Inquirer,75,Marion Kelley,"There are humor, pathos, tragedy and a good slice of real life in this picture. [25 Aug 1950, p.12]",
SUNSET BOULEVARD,1950,Billy Wilder,St. Louis Post-Dispatch,75,Myles Standish,"Charles Brackett and Billy Wilder, the smart writer-director-producer team, have cast a sardonic eye on Hollywood and come up with a picture of it that is not pretty, but is certainly fascinating. [25 Aug 1950, p.2D]",
SUNSET BOULEVARD,1950,Billy Wilder,The New Yorker,70,Pauline Kael,"This brittle satiric tribute to Hollywood's leopard-skin past--it's narrated by a corpse-- is almost too clever, yet it's at its best in this cleverness, and is slightly banal in the sequences dealing with a normal girl (Nancy Olson) and modern Hollywood.",
RIVER'S EDGE,1986,Tim Hunter,Austin Chronicle,89,Adrienne Martini,"River's Edge is a great movie. Based on a true story, the general plot is straightforward - stoner guy kills stoner girlfriend, leaves her body by the river, and brags to all of his stoner buds - but there are darker undercurrents that stir up thoughts about the disillusionment of youth, the devaluation of women, and the death of Sixties idealism. Director Hunter is a whiz at pacing and keeps the plot rolling while he further muddies the waters with his intriguing montages.",
RIVER'S EDGE,1986,Tim Hunter,Chicago Sun-Times,88,Roger Ebert,River's Edge is not a film I will forget very soon. Its portrait of these adolescents is an exercise in despair.,
RIVER'S EDGE,1986,Tim Hunter,Miami Herald,88,Bill Cosford,"What Hunter does is to re-create, starting from the moments after the crime has been committed, the milieu in which its horrifying aftermath might plausibly have taken place. Without violence or suspense, River's Edge is horrifying. [29 May 1987, p.D5]",
RIVER'S EDGE,1986,Tim Hunter,Chicago Tribune,88,Gene Siskel,"Based on a true story, the movie has a hypnotic, documentary like appeal despite outlandish performances by Crispin Glover as the ringleader of the kids and Dennis Hopper as a wacked-out former hippie who offers them shelter. River's Edge is challenging to watch if only because it doesn't lecture. It simply presents these young people as wandering, stoned souls;
shows a few of them grappling with moral responsibility, and allows the rest to fail. As we leave the theater, we can't help but wonder how common their behavior may be.",
RIVER'S EDGE,1986,Tim Hunter,The Globe and Mail (Toronto),88,Jay Scott,"One of the blackest, funniest, most disturbing and annoyingly lingering American films of this or any other year; the
annoyance occasioned by the film's tendency to linger is not because River's Edge is not good, it's because it's too good.[05 June 1987]",
RIVER'S EDGE,1986,Tim Hunter,Salon,80,Marc Spitz,"No other film captures more accurately what it’s like to be dead inside during the end of the Cold War, the height of MTV and the invasion of concerned but impotent parents.",
RIVER'S EDGE,1986,Tim Hunter,Empire,80,Alan Morrison,"A disquieting tale set in the grim realities of trashy America. Some great, often insane performances make it a memorable trip.",
RIVER'S EDGE,1986,Tim Hunter,Newsweek,80,David Ansen,"Hunter never exploits the material for cheap thrills -- his camera keeps a sober, clear eyed detachment. Detail by appalling detail, he creates a vivid, stunted world where banality and horror intermingle. ""I cried when that guy died in Brian's Song,"" one of the girls says. ""You'd figure I'd at least be able to cry for someone I hung around with."" Some may gag on this daring, disturbing movie; few will be able to shake it off. [01 June 1987, p.69]",
RIVER'S EDGE,1986,Tim Hunter,The A.V. Club,75,Randall Colburn,"It’s sloppily written, heavy-handed, and tonally inconsistent—but it remains striking for its bleakness and a smattering of bizarre, unhinged performances from Crispin Glover, Daniel Roebuck, and Dennis Hopper.",
RIVER'S EDGE,1986,Tim Hunter,TV Guide Magazine,75,Staff (Not Credited),"This generation's postpunk worldview is rooted in nihilism, detachment, and fear of nuclear annihilation--nothing matters to them except friends, rock 'n' roll, and getting stoned. River's Edge also boasts the best cast of unknowns since Francis Ford Coppola's The Outsiders. Reeves and Skye are superb as the moral centers of the film, Roebuck is great as the killer, and the supporting performances are also impressive. Glover and Hopper go over the top and get away with it.",
