Title Searched,Year Searched,Director Searched,Publication,Score,Critic,Snippet,Date Written
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,Uproxx,90,Mike Ryan,"I’m glad this movie exists if, for nothing else, to introduce new generations to Sharon Tate. And, frankly, I include myself in this. What Once Upon a Time in… Hollywood does best – and most importantly – is frame Sharon Tate as a human being we should get to know.","Jul 24, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,ScreenCrush,90,Matt Singer,The movie has an elegiac quality; it’s filled with passionate feeling about the fleeting nature of life and the magical permanence of cinema.,"Jul 24, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,The New York Times,90,A.O. Scott,"It’s a western, for Pete’s sake. Politics are wound into its DNA, and Tarantino knows the genome better than anyone else. Which is just to say that like other classics of the genre, “Once Upon a Time … in Hollywood” is not going anywhere. It will stand as a source of debate — and delight — for as long as we care about movies. And it wants us to care.","Jul 25, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,The Verge,90,Keith Phipps,"There’s a lot going on in Tarantino’s latest film, including an exploration of the delicacy of a moment in time and how easily an era can be swept away.","Jul 26, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,Austin Chronicle,89,Marc Savlov,"Once Upon a Time is an elegiac mash note to Hollywood 1969, at times sublimely, almost surrealistically moving while simultaneously managing to be the director’s funniest and least violent film to date.","Jul 25, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,The Associated Press,88,Jake Coyle,"Pitt, in particular, appears so utterly self-possessed. It’s a swaggering grade-A movie star performance in a movie that celebrates all that movie stars can accomplish — which, for Tarantino, is anything.","Jul 23, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,LarsenOnFilm,88,Josh Larsen,Once Upon a Time … in Hollywood is a twilight film in more ways than one.,"Jul 24, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,ReelViews,88,James Berardinelli,"This is the director’s least violent feature film but it is in every meaningful way evident as a product of the man who made ""Pulp Fiction.""","Jul 25, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,Paste Magazine,87,Will Leitch,"The greatest achievement Tarantino pulls off here is, by pure force, to yank this era back to life, to recreate it and revive it as if driven by some sort of religious mania.","Jul 26, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,The A.V. Club,83,A.A. Dowd,It’s an elegy for a certain age of American pop-culture that may really be about the writer-director grappling with his own inevitable obsolescence.,"May 22, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,The Film Stage,83,Rory O'Connor,"They don’t make ’em like they used to, Tarantino’s film seems to say, but nobody makes ’em like this, either.","May 22, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,The A.V. Club,83,Katie Rife,"This is Tarantino’s Eden, the unspoiled garden when the things he loves don’t have to be sought out or championed because they permeate every aspect of life. The sense of blissful immersion extends to the film’s costuming and production design, both of which are as meticulous as one might expect.","Jul 24, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,Uproxx,83,Vince Mancini,"Once Upon A Time may be a more languid journey than usual, but it gets to a familiar place eventually. In a way Tarantino has turned himself into the kind of Spaghetti Western anti-hero that’s always obsessed him — flawed but ultimately triumphant. I’m still happy to be along for the ride.","Jan 2, 2020"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,Variety,80,Owen Gleiberman,DiCaprio and Pitt fill out their roles with such rawhide movie-star conviction that we’re happy to settle back and watch Tarantino unfurl this tale in any direction he wants.,"May 21, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,Arizona Republic,80,Barbara VanDenburgh,"Tarantino has always worn his love of cinema on his sleeve, fetishistic and in the form of homage. But here, that love is reverent.","Jul 24, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,Los Angeles Times,80,Kenneth Turan,"Tarantino was a boy of 6 in 1969, living far from the center of Los Angeles, and in a sense what he’s done here is re-create the world he’s imagined the adults were living in at the time. If it plays like a fairy tale, and it does, don’t forget the first words in the title are “Once Upon a Time.”","Jul 24, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,Empire,80,Ian Freer,"If it’s not top-drawer QT, Once Upon A Time In Hollywood is at once an engaging buddy comedy, an intoxicating fact and fiction mash-up, gorgeous filmmaking and a valentine to the movies that delivers geek nirvana.","Jul 25, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,Total Film,80,Jordan Farley,"Tarantino’s ode to Hollywood is his best since ""Jackie Brown""; an evocative and disarmingly heartfelt LA story, capped by a finale you won’t forget.’","Jul 25, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,New York Magazine (Vulture),80,David Edelstein,"On its own terms, Once Upon a Time in Hollywood is a farrago of genius.","Jul 27, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,The New Yorker,80,Anthony Lane,"Cars and songs. To be exact: the sight of a car bowling along, at speed, while a song cries out on the soundtrack. That, in the end, is what Quentin Tarantino loves more than anything; more than crappy old TV shows, more than boxes of cereal, more than violence so rabid that it practically foams, and more, if you can believe it,than the joys of logorrhea. His latest work, Once Upon a Time . . . in Hollywood, is a declaration of that love.","Jul 29, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,IGN,78,Jim Vejvoda,The respective performances of DiCaprio and Pitt and the film’s meticulous attention to period detail are all great and keep you invested in where this cruise around Tinseltown will ultimately take you.,"Jul 25, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,Vanity Fair,75,Richard Lawson,"This curious fairy tale may not be the truth, and it may prattle on too long. But when its stars align, and they let loose with their unmistakable shine, Hollywood movies do seem truly special again. And, sure, maybe TV does too.","May 21, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,IndieWire,75,Eric Kohn,"Tarantino’s desire to salute the creative thrill of storytelling is an inviting, welcome presence in American cinema, and his ninth feature suggests he really ought to work more often. But all the vivid callbacks to antiquated TV westerns and the forgotten characters in their orbit fall short of coalescing into much more than that.","May 21, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,The Playlist,75,Guy Lodge,"Having never been entirely won over by the clever-clever period genre revisionism that has been Tarantino’s mainstay since Bill was killed, I was delighted — after all the lurid what-if speculation over the film’s relationship to the Charles Manson story — to find that his latest is, in such large part, a kind of gorgeously lacquered megabudget hangout movie.","May 21, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,Chicago Tribune,75,Michael Phillips,The results? More evocative than provocative. But evocative is not nothing.,"Jul 23, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,USA Today,75,Brian Truitt,"His [Tarantino's] vision of 1969 Hollywood feels authentic and alive, with a lot of that electricity running through leads Leonardo DiCaprio and Brad Pitt, plus an inspired, understated performance by Margot Robbie as Sharon Tate.","Jul 24, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,Philadelphia Inquirer,75,Gary Thompson,"There is a lot to like here, a few things to love. Like the fact that someone in Hollywood can still assemble a cast this large and impressive — someone who does not work for Marvel.","Jul 25, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,Christian Science Monitor,75,Peter Rainer,"The paradox of Tarantino’s oeuvre is that it is highly derivative of other movies, mostly genre pulp, and yet the films seem distinctly his. He is the most influential director of his generation because he ranges promiscuously through pop culture and brings to his borrowings an incendiary force.","Jul 27, 2019"
ONCE UPON A TIME IN HOLLYWOOD,2019,Quentin Tarantino,The Hollywood Reporter,70,David Rooney,"Once Upon a Time… in Hollywood is uneven, unwieldy in its structure and not without its flat patches. But it's also a disarming and characteristically subversive love letter to its inspiration.","May 21, 2019"
THE ROOM,2003,Tommy Wiseau,Chicago Reader,30,J.R. Jones,"This inept 2003 melodrama has become a Rocky Horror-style cult favorite...As someone who's watched more bad movies than you can imagine, I'm mostly immune to the so-bad-it's-good aesthetic, though I can see how, viewed in a theater at midnight after a few drinks, this might conjure up its own hilariously demented reality.",
THE ROOM,2003,Tommy Wiseau,Portland Oregonian,25,Marc Mohan,"Tommy Wiseau's film oozes sincerity, which is then slathered in a thick coating of oblivious narcissism, and sadly serves as an example that not everyone should follow their bliss...It's the emotional earnestness that places The Room squarely within Susan Sontag's famous definition of pure camp.",
THE ROOM,2003,Tommy Wiseau,Chicago Sun-Times,12,Bill Stamets,"You can laugh at lines like: ""Hey, everybody, let's go inside and eat some cake""; ""Leave your stupid comments in your pocket!""; ""Man, I just can't figure women out. Sometimes they're just too smart. Sometimes they're flat out stupid. Other times they're just evil."" In Wiseau's worldview, if ""The Room"" were a woman, she wouldn't be ""evil"" or ""too smart."" That leaves ""flat-out stupid."" [12 Feb 2012, p.B2]",
THE ROOM,2003,Tommy Wiseau,Variety,10,Scott Foundas,"The Room marks the writing-directing-acting debut of Tommy Wiseau, who's not just one of the most unusual looking and sounding (with an unidentifiable Eastern European accent) leading men ever to grace the screen, but a narcissist nonpareil whose movie makes Vincent Gallo's ""The Brown Bunny"" seem the apotheosis of cinematic self-restraint.",
THE ROOM,2003,Tommy Wiseau,Movie Nation,0,Roger Moore,"That’s the trick to making a cult film. It can’t just be bad, it has to be memorably so, and The Room is.",
JACKASS: THE MOVIE,2002,Jeff Tremaine,L.A. Weekly,80,Paul Malcolm,"The Jackass boys achieve true genius, however, when they take their penance public. Before stunned, inert onlookers, these skate-punk Situationists transform official zones of work and leisure -- office parks, golf courses, bowling alleys -- into arenas of dangerous stupidity to remind us that, in the end, we&#8217;re all just meat.",
JACKASS: THE MOVIE,2002,Jeff Tremaine,Film Threat,80,Pete Vonder Haar,One of the funniest films I&#8217;ve seen all year.,
JACKASS: THE MOVIE,2002,Jeff Tremaine,Entertainment Weekly,75,Owen Gleiberman,"Provokes a suspense halfway between comedy and horror. I'm not sure if I enjoyed myself, exactly, but I could hardly wait to see what I'd be appalled by next.",
JACKASS: THE MOVIE,2002,Jeff Tremaine,Village Voice,70,Ed Halter,"Shrewdly, the Jackass gang didn't mess with their established formula in the transition to the big screen.",
JACKASS: THE MOVIE,2002,Jeff Tremaine,Austin Chronicle,67,Kimberley Jones,"All told, either you get it or you don't. Film critics and senators with election prospects don't. Kids in the mood to laugh at stupid shit for 87 minutes do. I'll toss my hat in the latter ring with glee.",
JACKASS: THE MOVIE,2002,Jeff Tremaine,Miami Herald,63,Rene Rodriguez,"As much as I laughed throughout the movie, I cannot mount a cogent defense of the film as entertainment, or even performance art, although the movie does leave you marveling at these guys' superhuman capacity to withstand pain. Compared to these jackasses, Vin Diesel is a big, overpaid wuss.",
JACKASS: THE MOVIE,2002,Jeff Tremaine,Los Angeles Times,50,Manohla Dargis,"At their best, they're closer to the Three Stooges; at their most banal, they're as original as the Red Hot Chili Peppers performing nude with socks on their penises -- It's a hoot.",
JACKASS: THE MOVIE,2002,Jeff Tremaine,Chicago Reader,50,J.R. Jones,Unfortunately I can't give this a thumbs-up or thumbs-down; I haven't yet developed an aesthetic that will accommodate a guy firing a bottle rocket from his ass.,
JACKASS: THE MOVIE,2002,Jeff Tremaine,The New York Times,40,Dana Stevens,"Like a documentary version of ""Fight Club,"" shorn of social insight, intellectual pretension and cinematic interest.  It also offers a supremely literal-minded version of slapstick.",
JACKASS: THE MOVIE,2002,Jeff Tremaine,Variety,30,Joe Leydon,"It's plotless, shapeless -- and yet, it must be admitted, not entirely humorless. Indeed, the more outrageous bits achieve a shock-you-into-laughter intensity of almost Dadaist proportions.",
JACKASS: THE MOVIE,2002,Jeff Tremaine,The Globe and Mail (Toronto),25,Jennie Punter,"Essentially a slapstick movie with no plot or -- as my boyfriend called it after recovering from 1&#189; hours of side-splitting laughter -- ""the ultimate big-screen TV experience.""",
JACKASS: THE MOVIE,2002,Jeff Tremaine,The A.V. Club,20,Tasha Robinson,"Audience members are likely to feel like they're right there in the picture, suffering for no reason and trying to pretend it's funny.",
JACKASS: THE MOVIE,2002,Jeff Tremaine,New York Post,0,Lou Lumenick,"To call Jackass: The Movie the worst movie of the year is practically a compliment. This plotless, crudely videotaped collection of moronic stunts is a movie in the same sense that those hideous, velvet depictions of Elvis are paintings.",
JACKASS: THE MOVIE,2002,Jeff Tremaine,New York Daily News,0,Jack Mathews,"This is the biggest lowdown, rotten, disgusting, depraved sideshow in the megaplex. Check your brains, your taste and your self-respect right over there with the bearded ticket taker.",
